dx,dy
0.058277130126953125,0.5852073669433594
0.05658721923828125,0.5672031879425049
0.09172821044921875,0.23893227577209475
0.032562255859375,0.6262630462646485
0.0597991943359375,0.5849813461303711
0.0583038330078125,0.5670639514923096
0.09473419189453125,0.23876693248748782
0.03460693359375,0.6262125015258789
0.05348968505859375,0.5870536804199219
0.0972900390625,0.23869183063507082
0.037250518798828125,0.6262859344482422
0.055828094482421875,0.5869163513183594
0.040462493896484375,0.6265515327453614
0.00113677978515625,0.2828678131103516
0.0554046630859375,0.5854352951049805
0.00405120849609375,0.2829793930053711
0.05612945556640625,0.5828804016113281
0.0714111328125,0.5632156372070313
0.19326019287109375,0.6756786346435547
0.007183074951171875,0.28342618942260744
0.07221221923828125,0.563198471069336
0.1916656494140625,0.6755069732666016
0.07332611083984375,0.5631870269775391
0.1913909912109375,0.6749881744384766
0.06995391845703125,0.5662960052490235
0.06310272216796875,0.5692085266113281
0.05802154541015625,0.569576644897461
0.0600433349609375,0.5697826385498047
0.112396240234375,0.2285198211669922
0.06278228759765625,0.5700534820556641
0.1152496337890625,0.22845497131347658
0.12860107421875,0.5726179122924805
0.10843086242675781,0.6232551574707031
0.06626129150390625,0.5703319549560547
0.1182708740234375,0.22838630676269533
0.127410888671875,0.5726408004760742
0.10831594467163086,0.623052978515625
0.1558372974395752,0.2598423004150391
0.12152099609375,0.22825660705566408
0.1262969970703125,0.5725625991821289
0.0610504150390625,0.5933555603027344
0.109283447265625,0.6230968475341797
0.15668702125549316,0.25980415344238283
0.12542724609375,0.572414779663086
0.054668426513671875,0.2859090805053711
0.062103271484375,0.593145751953125
0.11092901229858398,0.6233905792236328
0.15828680992126465,0.25983657836914065
0.124755859375,0.572297477722168
0.05561065673828125,0.28588619232177737
0.1130363941192627,0.6237720489501953
0.16033506393432617,0.25988426208496096
0.124420166015625,0.5723079681396485
0.0573272705078125,0.2858451843261719
0.057342529296875,0.5979732513427735
0.11556649208068848,0.62418212890625
0.16283082962036133,0.25988235473632815
0.12451171875,0.5724386215209961
0.0601959228515625,0.2858308792114258
0.11922645568847656,0.6247123718261719
0.16649341583251953,0.2598003387451172
0.1249542236328125,0.5726131439208985
0.0627288818359375,0.2858308792114258
0.0413360595703125,0.5864452362060547
0.12199974060058594,0.6248516082763672
0.17003560066223145,0.25971641540527346
0.1253662109375,0.5728229522705078
0.06534194946289062,0.28582420349121096
